Date,Open,High,Low,Close,Adj Close,Volume
2017-05-10,144.9808807373047,145.66921997070312,144.48374938964844,144.5984649658203,114.2264633178711,5229895
2017-05-11,144.4072723388672,144.50286865234375,143.2026824951172,144.0248565673828,113.77334594726562,5886783
2017-05-12,143.69024658203125,144.6080322265625,143.4034423828125,143.75717163085938,113.56189727783203,3886204
2017-05-15,143.9961700439453,145.15296936035156,143.83364868164062,144.84703063964844,114.42284393310547,4440793
2017-05-16,144.9904327392578,147.2179718017578,144.9904327392578,146.92160034179688,116.0616683959961,5767330
2017-05-17,146.55831909179688,147.3613739013672,144.25430297851562,144.29254150390625,113.98483276367188,5430309
2017-05-18,144.22561645507812,144.67495727539062,143.50860595703125,144.14913940429688,113.87153625488281,3424813
2017-05-19,144.3690185546875,145.75526428222656,144.25430297851562,145.29637145996094,114.7778091430664,5902578
2017-05-22,145.4110870361328,146.11854553222656,144.93307495117188,145.92733764648438,115.2762451171875,3453997
2017-05-23,145.8604278564453,146.92160034179688,145.23899841308594,145.3441619873047,114.81558227539062,2682467
2017-05-24,145.51625061035156,146.0420684814453,144.579345703125,145.8030548095703,115.17803955078125,3904090
2017-05-25,146.51051330566406,146.9694061279297,146.2237091064453,146.46270751953125,115.69918060302734,2701504
2017-05-26,146.12811279296875,146.27151489257812,145.3728485107422,145.783935546875,115.16295623779297,2555692
2017-05-30,145.26768493652344,145.95602416992188,144.92352294921875,145.05735778808594,114.5889892578125,3834636
2017-05-31,145.3441619873047,146.08030700683594,144.9808807373047,145.91778564453125,115.26868438720703,3706396
2017-06-01,146.08030700683594,146.14723205566406,144.96176147460938,145.95602416992188,115.29889678955078,3052333
2017-06-02,146.3384246826172,146.46270751953125,145.12428283691406,145.36329650878906,114.8306655883789,3750642
2017-06-05,145.14340209960938,146.20458984375,145.0095672607422,145.70745849609375,115.10254669189453,4157955
2017-06-06,145.31549072265625,146.16635131835938,145.31549072265625,145.66921997070312,115.07232666015625,3971871
2017-06-07,146.31930541992188,147.41873168945312,144.1682586669922,144.34034729003906,114.02256774902344,5089522
2017-06-08,144.35946655273438,146.09942626953125,144.28298950195312,145.4110870361328,114.86844635009766,3879614
2017-06-09,145.31549072265625,147.47610473632812,145.2007598876953,147.32313537597656,116.37886047363281,4562129
2017-06-12,147.4091796875,150.28680419921875,147.2466583251953,148.3556365966797,117.1944808959961,6769189
2017-06-13,148.6042022705078,148.64244079589844,147.37094116210938,147.46653747558594,116.49217224121094,3685581
2017-06-14,147.1988525390625,148.12619018554688,146.21414184570312,147.04588317871094,116.15983581542969,3189359
2017-06-15,146.5487518310547,147.88719177246094,146.5487518310547,147.4378662109375,116.4695053100586,4868398
2017-06-16,147.44741821289062,148.5850830078125,146.24282836914062,148.54684448242188,117.34552001953125,7052132
2017-06-19,148.67112731933594,149.0057373046875,147.74378967285156,148.0305938720703,116.93770599365234,4842457
2017-06-20,147.68641662597656,148.55641174316406,147.46653747558594,148.13575744628906,117.02078247070312,4687858
2017-06-21,148.93881225585938,148.93881225585938,146.6443634033203,147.02676391601562,116.14472961425781,4141846
2017-06-22,147.7533416748047,148.1739959716797,146.93116760253906,147.6099395751953,116.60543060302734,2485819
2017-06-23,147.55258178710938,147.87762451171875,147.0363311767578,147.33270263671875,116.38639068603516,3433181
2017-06-26,147.90631103515625,148.90057373046875,147.829833984375,148.4034423828125,117.23224639892578,2252561
2017-06-27,148.18356323242188,148.50860595703125,147.70555114746094,147.94454956054688,116.86974334716797,2496279
2017-06-28,148.32696533203125,148.70936584472656,147.97323608398438,148.48948669433594,117.30021667480469,2323166
2017-06-29,148.51815795898438,148.89100646972656,146.86424255371094,147.35182189941406,116.4015121459961,3412261
2017-06-30,147.49522399902344,147.70555114746094,146.4053497314453,147.06500244140625,116.1749267578125,3735789
2017-07-03,146.8260040283203,149.1682586669922,146.76864624023438,148.73805236816406,117.49658966064453,2952335
2017-07-05,148.91969299316406,149.034423828125,146.87380981445312,146.91204833984375,116.05411529541016,3728362
2017-07-06,146.6156768798828,147.06500244140625,145.53536987304688,145.65965270996094,115.06478118896484,2884345
2017-07-07,145.90821838378906,146.73995971679688,145.44932556152344,146.21414184570312,115.50279998779297,2573265
2017-07-10,146.1854705810547,147.12237548828125,145.91778564453125,146.67303466796875,115.86528778076172,3353685
2017-07-11,146.52008056640625,146.89292907714844,145.36329650878906,146.45315551757812,115.69161224365234,3606085
2017-07-12,146.73040771484375,147.4569854736328,146.31930541992188,146.9407196044922,116.0767822265625,3240403
2017-07-13,146.9407196044922,147.4091796875,146.45315551757812,146.87380981445312,116.0239028930664,2590001
2017-07-14,147.23709106445312,147.8202667236328,146.65391540527344,147.4569854736328,116.48457336425781,3406194
2017-07-17,146.8355712890625,147.11280822753906,145.54493713378906,146.28106689453125,115.55564880371094,4981680
2017-07-18,145.65965270996094,147.50477600097656,145.31549072265625,147.2275390625,116.30333709716797,7914873
2017-07-19,143.4225616455078,143.64244079589844,140.2581329345703,141.0420684814453,111.4170913696289,14951106
2017-07-20,141.0420684814453,142.28489685058594,140.56405639648438,141.16635131835938,111.51528930664062,7543961
2017-07-21,141.09942626953125,141.3671112060547,140.06692504882812,140.6118621826172,111.07723236083984,6808937
2017-07-24,140.53536987304688,140.5736083984375,139.3881378173828,139.56979370117188,110.25403594970703,4055970
2017-07-25,140.12428283691406,141.0038299560547,139.6080322265625,139.76100158691406,110.40509796142578,4402509
2017-07-26,139.8374786376953,140.0191192626953,138.11663818359375,138.96749877929688,109.77827453613281,4113290
