Date,Open,High,Low,Close,Adj Close,Volume
2017-05-10,119.62999725341797,120.9800033569336,119.62999725341797,120.69000244140625,107.25479888916016,1448800
2017-05-11,120.16000366210938,120.73999786376953,119.69000244140625,120.54000091552734,107.12149810791016,1370800
2017-05-12,120.1500015258789,120.9800033569336,120.0199966430664,120.58999633789062,107.16593933105469,1127500
2017-05-15,120.56999969482422,121.36000061035156,120.16000366210938,120.25,106.8637924194336,1174600
2017-05-16,120.2699966430664,120.66999816894531,119.76000213623047,119.93000030517578,106.57939147949219,1168000
2017-05-17,119.93000030517578,120.56999969482422,119.06999969482422,120.25,106.8637924194336,1399400
2017-05-18,120.12999725341797,121.87000274658203,119.75,120.87999725341797,107.42365264892578,2123500
2017-05-19,120.8499984741211,121.19999694824219,120.0,120.79000091552734,107.34365844726562,1573000
2017-05-22,120.83000183105469,122.12999725341797,120.68000030517578,121.6500015258789,108.10792541503906,1272600
2017-05-23,121.55999755859375,122.12000274658203,121.4000015258789,121.66000366210938,108.11681365966797,1128600
2017-05-24,121.7699966430664,122.16999816894531,121.56999969482422,122.05000305175781,108.46340942382812,1116700
2017-05-25,122.58999633789062,123.94000244140625,122.37999725341797,123.72000122070312,109.94749450683594,1849300
2017-05-26,123.58999633789062,123.91999816894531,123.33999633789062,123.66000366210938,109.8941879272461,925600
2017-05-30,123.36000061035156,124.2300033569336,123.16000366210938,123.7300033569336,109.95638275146484,1139200
2017-05-31,123.87000274658203,124.95999908447266,123.54000091552734,124.8499984741211,110.95170593261719,2124400
2017-06-01,124.97000122070312,125.44999694824219,124.44999694824219,125.4000015258789,111.44047546386719,1429200
2017-06-02,125.33000183105469,125.80000305175781,124.98999786376953,125.1500015258789,111.21831512451172,1210200
2017-06-05,125.0,125.73999786376953,124.93000030517578,125.37999725341797,111.42271423339844,1052400
2017-06-06,125.19000244140625,125.44999694824219,124.0199966430664,124.02999877929688,110.22299194335938,1277700
2017-06-07,123.87000274658203,124.11000061035156,123.23999786376953,123.5,110.392822265625,1138900
2017-06-08,123.5,124.5199966430664,123.19000244140625,123.77999877929688,110.64311981201172,1826500
2017-06-09,123.86000061035156,125.25,123.77999877929688,125.2300033569336,111.93921661376953,1038500
2017-06-12,125.20999908447266,125.66999816894531,124.77999877929688,125.66999816894531,112.33252716064453,1534100
2017-06-13,125.56999969482422,126.0999984741211,125.31999969482422,126.0999984741211,112.7168960571289,1297600
2017-06-14,126.4000015258789,128.1699981689453,126.05999755859375,127.95999908447266,114.37948608398438,1572800
2017-06-15,127.94000244140625,129.2899932861328,127.83000183105469,129.02000427246094,115.32701110839844,1820600
2017-06-16,129.47999572753906,129.60000610351562,128.25,129.44000244140625,115.7024154663086,2470700
2017-06-19,129.39999389648438,129.49000549316406,128.02000427246094,128.27000427246094,114.65657043457031,1405900
